STRONGS of xyz file 
file_name 	 STRONGS 
pore7397.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7398.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7399.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore74.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore740.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7400.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7401.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7402.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore7403.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7404.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7405.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7406.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore7407.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7408.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7409.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore741.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore7410.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore7411.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore7412.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7413.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore7414.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore7415.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore7416.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore7417.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7418.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7419.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore742.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7420.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7421.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7422.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7423.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore7424.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7425.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7426.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore7427.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7428.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore7429.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore743.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7430.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore7431.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore7432.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7433.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore7434.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7435.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore7436.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore7437.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore7438.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7439.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore744.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7440.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7441.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7442.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7443.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore7444.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore7445.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore7446.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore7447.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7448.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7449.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore745.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7450.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7451.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7452.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore7453.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7454.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore7455.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7456.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore7457.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore7458.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore7459.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore746.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore7460.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore7461.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore7462.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7463.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7464.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7465.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore7466.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore7467.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore7468.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7469.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore747.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7470.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7471.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore7472.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7473.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore7474.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7475.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore7476.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore7477.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7478.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore7479.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore748.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7480.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7481.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore7482.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore7483.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore7484.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore7485.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7486.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore7487.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore7488.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7489.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore749.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7490.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7491.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore7492.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7493.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore7494.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore7495.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore7496.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7497.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore7498.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7499.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore75.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore750.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore7500.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore7501.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7502.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7503.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7504.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7505.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7506.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7507.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7508.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore7509.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore751.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7510.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore7511.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7512.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore7513.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7514.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7515.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore7516.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7517.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore7518.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7519.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore752.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore7520.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore7521.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7522.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7523.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7524.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7525.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore7526.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7527.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7528.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7529.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore753.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7530.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore7531.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore7532.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7533.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore7534.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore7535.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore7536.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7537.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore7538.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7539.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore754.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7540.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7541.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore7542.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore7543.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore7544.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore7545.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore7546.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7547.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7548.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7549.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore755.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7550.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore7551.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7552.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore7553.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7554.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore7555.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7556.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7557.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7558.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7559.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore756.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7560.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7561.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore7562.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7563.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore7564.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7565.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore7566.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore7567.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7568.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore7569.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore757.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7570.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore7571.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7572.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7573.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7574.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7575.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7576.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore7577.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7578.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7579.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore758.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7580.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore7581.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7582.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore7583.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7584.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore7585.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore7586.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7587.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7588.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7589.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore759.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore7590.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7591.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7592.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7593.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7594.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore7595.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore7596.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7597.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore7598.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7599.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore76.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore760.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7600.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore7601.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7602.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7603.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore7604.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7605.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore7606.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore7607.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7608.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore7609.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore761.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7610.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7611.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7612.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore7613.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore7614.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7615.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7616.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7617.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7618.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7619.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore762.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7620.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore7621.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7622.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7623.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore7624.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7625.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7626.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7627.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore7628.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7629.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore763.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7630.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore7631.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore7632.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7633.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7634.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7635.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore7636.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore7637.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7638.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7639.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore764.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore7640.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore7641.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7642.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7643.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7644.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore7645.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7646.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore7647.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7648.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore7649.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore765.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7650.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7651.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7652.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7653.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore7654.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7655.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore7656.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7657.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore7658.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7659.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore766.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore7660.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7661.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore7662.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7663.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore7664.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7665.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore7666.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore7667.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7668.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7669.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore767.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7670.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore7671.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore7672.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore7673.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore7674.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore7675.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore7676.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7677.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore7678.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7679.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore768.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore7680.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore7681.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7682.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7683.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore7684.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7685.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7686.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore7687.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore7688.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore7689.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore769.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore7690.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore7691.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7692.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore7693.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7694.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore7695.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore7696.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore7697.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore7698.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore7699.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore77.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore770.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore7700.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7701.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7702.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7703.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore7704.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7705.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore7706.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7707.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7708.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore7709.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore771.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7710.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7711.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore7712.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7713.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7714.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore7715.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore7716.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore7717.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore7718.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore7719.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore772.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7720.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore7721.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7722.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore7723.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore7724.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore7725.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore7726.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7727.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore7728.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore7729.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore773.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore7730.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore7731.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore7732.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore7733.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore7734.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore7735.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore7736.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7737.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore7738.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore7739.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore774.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7740.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7741.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7742.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore7743.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore7744.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore7745.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore7746.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore7747.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore7748.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore7749.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore775.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
